created_at,author_id,text,author,sentiment_score
2023-04-29 09:57:22+00:00,1566774140,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'description': '', 'username': 'refuse100', 'created_at': '2013-07-03T21:56:04.000Z', 'public_metrics': {'followers_count': 216, 'following_count': 343, 'tweet_count': 43241, 'listed_count': 13}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/488837915686883329/PxMTx0ZI_normal.jpeg', 'id': '1566774140', 'name': 'Damebernie', 'protected': False, 'verified': False}",-0.4404
2023-04-29 09:57:11+00:00,192113919,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'location': 'Sydney,Australia.', 'description': 'Fmr CEO and Chairman Sydney Radio 2RRR 88.5 FM. This account reflects my views and not those of any media associations or other corporations.', 'username': 'Dehler45', 'created_at': '2010-09-18T06:27:23.000Z', 'public_metrics': {'followers_count': 13275, 'following_count': 12816, 'tweet_count': 197757, 'listed_count': 319}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/651136382908260352/kpLFuqwg_normal.jpg', 'id': '192113919', 'name': 'Manfred Pinson', 'protected': False, 'verified': False}",-0.4404
2023-04-29 09:55:52+00:00,2298762841,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'entities': {'description': {'hashtags': [{'start': 99, 'end': 116, 'tag': 'StandWithUkraine'}]}}, 'description': 'Country born a bit of a cheeky bugger lover of cold beer and a glass of red. views are mine alone  #StandWithUkraine   🇺🇦', 'username': 'YahooWindsor', 'created_at': '2014-01-19T01:14:59.000Z', 'public_metrics': {'followers_count': 386, 'following_count': 332, 'tweet_count': 23123, 'listed_count': 1}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/460749692519723009/mYnd-MQN_normal.jpeg', 'id': '2298762841', 'name': 'Michael Windsor ( sewer rat ) 🐀', 'protected': False, 'verified': False}",0.5994
2023-04-29 09:52:27+00:00,1.63E+18,"@BaxterPeterba @LucindaLea1 @MareeSolaris peter 
In order to operate the #VoiceToParliament will require
the creation of a new  bureaucracy?
will require a new govt department that come at an enormous cost.
this will include 
administrative assistants, secretaries, researchers, lawyers, accountants  etc #auspol","{'description': '', 'username': 'wong_simony', 'created_at': '2023-02-26T15:50:36.000Z', 'public_metrics': {'followers_count': 12, 'following_count': 24, 'tweet_count': 476, 'listed_count': 1}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1629871806042755078/c6va2uhE_normal.jpg', 'id': '1629871420145827842', 'name': 'Simony Wong', 'protected': False, 'verified': False}",0.2732
2023-04-29 09:48:17+00:00,1.63E+18,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'location': 'Melbourne, Australia', 'description': '', 'username': 'RosaSmyth1', 'created_at': '2023-03-08T21:03:00.000Z', 'public_metrics': {'followers_count': 108, 'following_count': 188, 'tweet_count': 8560, 'listed_count': 0}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1649898803850522624/hj_NoTVE_normal.jpg', 'id': '1633573891703709697', 'name': 'RosaMaree', 'protected': False, 'verified': False}",0.0688
2023-04-29 09:43:09+00:00,1.29E+18,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'description': '', 'username': 'TerriRy35919857', 'created_at': '2020-08-12T11:54:29.000Z', 'public_metrics': {'followers_count': 181, 'following_count': 147, 'tweet_count': 72882, 'listed_count': 1}, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'id': '1293516072344141825', 'name': 'Terri Ryan', 'protected': False, 'verified': False}",0.5994
2023-04-29 09:40:57+00:00,3301439822,"RT @EmpComNational: Yes, the Voice will improve lives. The current 'system' is broken. No change is not an answer. #Enabling #Responsibilit…","{'location': 'Woiworung Country. Melbourne', 'entities': {'description': {'hashtags': [{'start': 115, 'end': 131, 'tag': 'VoteYESTheVoice'}, {'start': 133, 'end': 150, 'tag': 'BlackLivesMatter'}]}}, 'description': '☮️ I am what I am. Beaded jewellery designer. Descendant of Ballaarat Pioneers who witnessed the Eureka Rebellion. #VoteYESTheVoice. #BlackLivesMatter', 'username': 'robertkaye11', 'created_at': '2015-07-30T11:17:57.000Z', 'public_metrics': {'followers_count': 820, 'following_count': 1260, 'tweet_count': 102958, 'listed_count': 13}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1003977392694521856/RgZ-3n9m_normal.jpg', 'id': '3301439822', 'name': 'Berringa Vote YES 🇦🇺😷🇺🇦🌈☮️', 'pinned_tweet_id': '1376781029965369344', 'protected': False, 'verified': False}",0.0772
2023-04-29 09:40:49+00:00,1.10E+18,RT @onwardaustralia: Not every indigenous person supports the Voice to Parliament. Uluru Dialogue claims 80% of Aboriginals support the Voi…,"{'location': 'Australia', 'description': ""I'm learning the truth about people who should know better & could make a real difference but don't."", 'username': 'Disillu31110791', 'created_at': '2019-03-09T02:17:52.000Z', 'public_metrics': {'followers_count': 2313, 'following_count': 4894, 'tweet_count': 68123, 'listed_count': 7}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1112152875696701441/sZ7TWdpd_normal.jpg', 'id': '1104204623475167232', 'name': 'Disillusioned Pragmatist', 'pinned_tweet_id': '1347999873216303105', 'protected': False, 'verified': False}",0.6369
2023-04-29 09:40:45+00:00,3301439822,RT @EmpComNational: Sky News host Chris Kenny urges critics of the Indigenous proposal for constitutional recognition through Voice to stic…,"{'location': 'Woiworung Country. Melbourne', 'entities': {'description': {'hashtags': [{'start': 115, 'end': 131, 'tag': 'VoteYESTheVoice'}, {'start': 133, 'end': 150, 'tag': 'BlackLivesMatter'}]}}, 'description': '☮️ I am what I am. Beaded jewellery designer. Descendant of Ballaarat Pioneers who witnessed the Eureka Rebellion. #VoteYESTheVoice. #BlackLivesMatter', 'username': 'robertkaye11', 'created_at': '2015-07-30T11:17:57.000Z', 'public_metrics': {'followers_count': 820, 'following_count': 1260, 'tweet_count': 102958, 'listed_count': 13}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1003977392694521856/RgZ-3n9m_normal.jpg', 'id': '3301439822', 'name': 'Berringa Vote YES 🇦🇺😷🇺🇦🌈☮️', 'pinned_tweet_id': '1376781029965369344', 'protected': False, 'verified': False}",-0.296
2023-04-29 09:40:12+00:00,1.49E+18,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'description': '', 'username': 'MarieAmaro7', 'created_at': '2022-02-13T21:52:23.000Z', 'public_metrics': {'followers_count': 161, 'following_count': 791, 'tweet_count': 2788, 'listed_count': 0}, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'id': '1492979935773790208', 'name': 'Marie Amaro', 'protected': False, 'verified': False}",0.5994
2023-04-29 09:35:25+00:00,1.43E+18,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'location': 'Queensland, Australia', 'description': 'Veteran ,Horticulture, All creatures great and small .\nNo direct messages ,NO DMs PLEASE .', 'username': 'DazzaWhitmey', 'created_at': '2021-08-16T22:50:20.000Z', 'public_metrics': {'followers_count': 1136, 'following_count': 2563, 'tweet_count': 108194, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1524344097082728454/N8hKK2r9_normal.jpg', 'id': '1427402284187586587', 'name': 'Dazza', 'pinned_tweet_id': '1474029175434473475', 'protected': False, 'verified': False}",0.0688
2023-04-29 09:30:51+00:00,1.59E+18,"RT @fulovitboss: Departing Cairns today.. 

Just someone trying to glass someone. 

More fighting amongst themselves. Complete disregard fo…","{'description': '', 'username': 'zone94739195', 'created_at': '2022-11-20T06:26:22.000Z', 'public_metrics': {'followers_count': 42, 'following_count': 229, 'tweet_count': 1283, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1594215896511180800/d8uGaYJ1_normal.jpg', 'id': '1594215469451313152', 'name': 'J-Zone', 'protected': False, 'verified': False}",-0.5984
2023-04-29 09:29:58+00:00,7.97E+17,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'location': 'Melton, Victoria', 'description': 'Living on Wurundjeri stolen land.', 'username': 'platykitten', 'created_at': '2016-11-10T05:58:05.000Z', 'public_metrics': {'followers_count': 1054, 'following_count': 1841, 'tweet_count': 110184, 'listed_count': 4}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1301505533510184961/0gHYOrC8_normal.jpg', 'id': '796592745850798082', 'name': 'Rorene: International woman of mystery', 'protected': False, 'verified': False}",-0.4404
2023-04-29 09:29:20+00:00,1.30E+18,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'location': 'Gunai/Kurnai Country.', 'description': 'Left 👈🏻 Politics🤓 YES2VOICE 🖤💛❤️ No Cookers 🤪Masked Avenger🦹🏼\u200d♀️  SAVE 🌏&🐝 Science🔬Psychology\U0001f978 Empath❣️Artist🎨 LOVE ALL🏳️\u200d🌈🏳️\u200d⚧️ PEACE☮️', 'username': 'Aristokrattic', 'created_at': '2020-08-16T20:18:32.000Z', 'public_metrics': {'followers_count': 769, 'following_count': 799, 'tweet_count': 13367, 'listed_count': 4}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1652148158787641345/OQsg7nEn_normal.jpg', 'id': '1295092502077218816', 'name': '🌿CattMusk🌿@Aristokrattic@aus.social🐘', 'pinned_tweet_id': '1652216565100871680', 'protected': False, 'verified': False}",-0.4404
2023-04-29 09:24:10+00:00,1.65E+18,"The Voice Referendum - When a Good Idea Turns Bad
#TheVoice #thevoicereferendum #Referendum #Australianreferendum #indigenousvoicetoparliament
#voicetoparliament #opposition against Indigenous Voice https://t.co/dJsn1M3h17","{'location': 'Oceania', 'description': 'Don’t you see the whole aim of Newspeak is to narrow the range of thought? We shall make thoughtcrime literally impossible, there will no words to express it!', 'username': 'newspeakaus', 'created_at': '2023-04-23T02:04:12.000Z', 'public_metrics': {'followers_count': 56, 'following_count': 353, 'tweet_count': 206, 'listed_count': 1}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1649962168480325632/uwvukAOy_normal.jpg', 'id': '1649957235395805186', 'name': 'Newspeak Australia', 'protected': False, 'verified': False}",-0.1531
2023-04-29 09:24:09+00:00,465128029,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'description': '', 'username': 'jleo45', 'created_at': '2012-01-16T00:36:47.000Z', 'public_metrics': {'followers_count': 549, 'following_count': 483, 'tweet_count': 47994, 'listed_count': 29}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1828736127/dog_normal.jpg', 'id': '465128029', 'name': 'Johnno', 'protected': False, 'verified': False}",0.0688
2023-04-29 09:13:05+00:00,79030442,RT @onwardaustralia: Not every indigenous person supports the Voice to Parliament. Uluru Dialogue claims 80% of Aboriginals support the Voi…,"{'location': 'Perth, Western Australia', 'description': '', 'username': 'Philip_Renehan', 'created_at': '2009-10-01T23:10:36.000Z', 'public_metrics': {'followers_count': 154, 'following_count': 297, 'tweet_count': 11507, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1613111215760486403/IBrOEgGB_normal.jpg', 'id': '79030442', 'name': 'Philip Renehan', 'protected': False, 'verified': False}",0.6369
2023-04-29 09:10:54+00:00,3145499227,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'description': '', 'username': 'PatsPat', 'created_at': '2015-04-09T01:18:18.000Z', 'public_metrics': {'followers_count': 602, 'following_count': 67, 'tweet_count': 112637, 'listed_count': 6}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1546064247582388225/m3FiyzPh_normal.jpg', 'id': '3145499227', 'name': 'Pat Hall', 'protected': False, 'verified': False}",-0.4404
2023-04-29 09:10:02+00:00,1.51E+18,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'description': 'Born on Kaurna Yerta Bulti, Proud Kaurna Ancestry, PAFC, living respectfully on Kabi Kabi land, Father, Army Veteran, Elder/Father . Hog Australia Member.', 'username': 'Mr_Vegimite', 'created_at': '2022-04-06T01:15:05.000Z', 'public_metrics': {'followers_count': 246, 'following_count': 732, 'tweet_count': 1439, 'listed_count': 8}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1511525883924082689/x3G49JDL_normal.jpg', 'id': '1511512705269911554', 'name': 'The Vegimite kid', 'protected': False, 'verified': False}",-0.4404
2023-04-29 09:05:16+00:00,205472863,"RT @FAustralians: Why are all the corporations pushing #VoiceToParliament, &amp; none of them pro-Australia?

One, because they're globalist en…","{'location': 'Australia', 'description': '', 'username': 'tyrelle123', 'created_at': '2010-10-20T23:38:51.000Z', 'public_metrics': {'followers_count': 4338, 'following_count': 5105, 'tweet_count': 819035, 'listed_count': 368}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/378800000228002745/03229eeb8c6f76f4d0f2eb660c9c21c9_normal.jpeg', 'id': '205472863', 'name': 'Trakker', 'protected': False, 'verified': False}",0
2023-04-29 09:04:36+00:00,1.52E+18,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'description': '', 'username': 'PeterBa90793418', 'created_at': '2022-05-07T23:42:48.000Z', 'public_metrics': {'followers_count': 176, 'following_count': 233, 'tweet_count': 18057, 'listed_count': 3}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1523085974666121216/uHrJlavl_normal.png', 'id': '1523075390180569088', 'name': 'P', 'protected': False, 'verified': False}",0.0688
2023-04-29 09:03:41+00:00,1.37E+18,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'location': 'minyip swamp Victoria', 'description': ""Apple sticker engineer. I don't like anyone.except for good kind hearted people. Lying politicians are a no no.I would lie to see corruption dealt with"", 'username': 'SteveOscarbravo', 'created_at': '2021-03-02T00:19:48.000Z', 'public_metrics': {'followers_count': 511, 'following_count': 635, 'tweet_count': 9731, 'listed_count': 6}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1366545584002240522/th0KD5gB_normal.jpg', 'id': '1366543681218506758', 'name': 'Steve Oscar', 'protected': False, 'verified': False}",0.0688
2023-04-29 09:02:37+00:00,1661808426,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'description': 'I want action on climate change. Follows IA now ABC has lost its way.', 'username': 'SandraC81413369', 'created_at': '2013-08-11T06:45:32.000Z', 'public_metrics': {'followers_count': 1139, 'following_count': 1972, 'tweet_count': 38741, 'listed_count': 13}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/448756213124067328/Jnjet38V_normal.jpeg', 'id': '1661808426', 'name': 'whatismore', 'protected': False, 'verified': False}",0.0688
2023-04-29 09:01:13+00:00,134376160,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'location': 'Port Huon, Tasmania', 'description': '', 'username': 'readingroxie99', 'created_at': '2010-04-18T07:06:37.000Z', 'public_metrics': {'followers_count': 344, 'following_count': 188, 'tweet_count': 31194, 'listed_count': 2}, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'id': '134376160', 'name': 'Kate Sanderson', 'pinned_tweet_id': '1612201769177845760', 'protected': False, 'verified': False}",-0.4404
2023-04-29 08:59:09+00:00,805884044,"RT @EddieSynot: This is a lie @nyunggai. The 1967 enabled the Cth to make laws for Indigenous ppl &amp; take responsibility, something Warren's…","{'location': 'Sydney, Australia', 'description': 'teacher, active unionist, passionate about learning and social justice. Views are my own.', 'username': 'chrisSWteacher', 'created_at': '2012-09-06T02:35:32.000Z', 'public_metrics': {'followers_count': 1205, 'following_count': 742, 'tweet_count': 57771, 'listed_count': 53}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/3484002361/f5a24a2e98baa7418ffa91ab7b63a686_normal.jpeg', 'id': '805884044', 'name': 'Christine', 'protected': False, 'verified': False}",0
2023-04-29 08:54:10+00:00,1.65E+18,"Will the TV campaign for the 'yes vote' make you vote in favor of the #VoiceToParliament referendum? 

#AusPol #PollMe #Australia 🇦🇺","{'location': 'Australia', 'entities': {'description': {'hashtags': [{'start': 54, 'end': 64, 'tag': 'Australia'}, {'start': 65, 'end': 72, 'tag': 'Auspol'}]}}, 'description': 'Aussie based polling. Issues that matter to Aussies. \n#Australia #Auspol', 'username': 'PollMeAustralia', 'created_at': '2023-04-17T13:34:19.000Z', 'public_metrics': {'followers_count': 59, 'following_count': 210, 'tweet_count': 95, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1647966923110629377/_FOSsS-E_normal.jpg', 'id': '1647956611208736768', 'name': 'Poll Me Australia', 'protected': False, 'verified': False}",0.6597
2023-04-29 08:53:18+00:00,1.50E+18,"RT @fulovitboss: Departing Cairns today.. 

Just someone trying to glass someone. 

More fighting amongst themselves. Complete disregard fo…","{'location': 'Australia', 'description': 'Keep looking up! 🇦🇺 Political conservative living on my own land 🇦🇺 Anti woke 🚫 DMs 🇦🇺🦘🇦🇺', 'username': 'sweetlaceylou', 'created_at': '2022-03-14T02:11:29.000Z', 'public_metrics': {'followers_count': 903, 'following_count': 1864, 'tweet_count': 4050, 'listed_count': 1}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1647771930387451904/HeZLdLQK_normal.jpg', 'id': '1503191821505409026', 'name': 'EverybodyHurts', 'protected': False, 'verified': False}",-0.5984
2023-04-29 08:51:03+00:00,1.20E+18,"Read why a self-proclaimed Greek feels it is his racial duty as a foreigner to undermine the Australian ethnic people who identity as Australians, the Australianos, and our nation by voting ""Yes"" to #VoiceToParliament. 

He says he believes in ""racial sovereignty. 

Nasty. https://t.co/CdrvpWJRaQ","{'location': 'Australian land.', 'entities': {'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tgbhSELKav', 'expanded_url': 'https://gab.com/FOTA', 'display_url': 'gab.com/FOTA'}]}, 'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'Code2035'}]}}, 'description': '#Code2035\nFriend\nOf\nThe\nAustralians\n.  \nWell-known and popular mega-Australian.', 'url': 'https://t.co/tgbhSELKav', 'username': 'FAustralians', 'created_at': '2019-12-05T11:01:56.000Z', 'public_metrics': {'followers_count': 7385, 'following_count': 8089, 'tweet_count': 78729, 'listed_count': 15}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1487585297068343299/3njNJtyt_normal.jpg', 'id': '1202543449850798080', 'name': 'FOTA - Recogonise aggressors against your nation', 'pinned_tweet_id': '1650735142800097281', 'protected': False, 'verified': False}",-0.7003
2023-04-29 08:50:24+00:00,1.15E+18,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'description': 'No time for RWFWs.', 'username': 'DezmondsTutu', 'created_at': '2019-07-27T01:45:56.000Z', 'public_metrics': {'followers_count': 453, 'following_count': 1135, 'tweet_count': 19425, 'listed_count': 5}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1191995013762170880/lW171hKB_normal.jpg', 'id': '1154930891505860608', 'name': 'Dezzey', 'protected': False, 'verified': False}",0.0688
2023-04-29 08:50:15+00:00,549181612,"RT @FAustralians: Why are all the corporations pushing #VoiceToParliament, &amp; none of them pro-Australia?

One, because they're globalist en…","{'description': 'Classical liberal, sort of, odd yearning for restorative violence.\n\nAnti-Islam. Anti-Judaism. Anti-All supremacist cults 👍', 'username': 'wuhokay', 'created_at': '2012-04-09T12:15:56.000Z', 'public_metrics': {'followers_count': 10930, 'following_count': 12035, 'tweet_count': 69943, 'listed_count': 104}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/839399845202800640/KD0kgMDj_normal.jpg', 'id': '549181612', 'name': '12Jabs McJabby', 'pinned_tweet_id': '1623254419596009479', 'protected': False, 'verified': False}",0
2023-04-29 08:45:47+00:00,1497088836,"RT @JayJay91341991: Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #Vo…","{'description': '', 'username': 'Waveline2shore', 'created_at': '2013-06-10T02:00:06.000Z', 'public_metrics': {'followers_count': 2002, 'following_count': 1702, 'tweet_count': 107132, 'listed_count': 31}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/3779099629/3da3db699b785b6c90f17066f886b627_normal.jpeg', 'id': '1497088836', 'name': 'WavEline2sHore', 'pinned_tweet_id': '1282224910459260929', 'protected': False, 'verified': False}",0.0688
2023-04-29 08:44:14+00:00,81997903,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'location': 'Melbourne, Australia', 'description': '', 'username': 'david_lunt', 'created_at': '2009-10-13T03:08:09.000Z', 'public_metrics': {'followers_count': 1846, 'following_count': 2800, 'tweet_count': 178750, 'listed_count': 189}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1583067701/lunty10_sml_normal.jpg', 'id': '81997903', 'name': '💧🌱 David Lunt #VoteYes', 'protected': False, 'verified': False}",0.5994
2023-04-29 08:43:02+00:00,599803216,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'entities': {'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/ezDDdgWjxP', 'expanded_url': 'http://www.sydneyosteopathic.com.au', 'display_url': 'sydneyosteopathic.com.au'}]}}, 'description': '', 'url': 'http://t.co/ezDDdgWjxP', 'username': 'mclarke1974', 'created_at': '2012-06-05T03:56:40.000Z', 'public_metrics': {'followers_count': 97, 'following_count': 744, 'tweet_count': 4190, 'listed_count': 0}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/3670599520/98033025c8a6dd3b47b9d125a82d2df5_normal.jpeg', 'id': '599803216', 'name': 'matthew clarke', 'protected': False, 'verified': False}",0.5994
2023-04-29 08:42:21+00:00,1.19E+18,"Ultimate grifter Jacinta Price and Helmet Head Cash on the Vote NO campaign in WA. What an adorable photo.😁
#auspol #VoteYesAustralia #VoiceToParliament #FirstNations 
#lnptoxicnastyparty #LNPNeverAgain #LNPCorruptionParty https://t.co/AlvRVzmQgh","{'description': '', 'username': 'JayJay91341991', 'created_at': '2019-11-08T06:02:37.000Z', 'public_metrics': {'followers_count': 9516, 'following_count': 8371, 'tweet_count': 13094, 'listed_count': 28}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1363731071972429827/x4OTlQEz_normal.jpg', 'id': '1192683773793452032', 'name': 'JayJay', 'protected': False, 'verified': False}",0.0688
2023-04-29 08:35:34+00:00,1121331672,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'description': '', 'username': 'Ronthebuddah', 'created_at': '2013-01-26T08:15:43.000Z', 'public_metrics': {'followers_count': 752, 'following_count': 680, 'tweet_count': 86300, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/3168661459/ea99cd033446c4f9bc743ebebdfc5a3d_normal.jpeg', 'id': '1121331672', 'name': 'Ron the Buddha', 'protected': False, 'verified': False}",0.5994
2023-04-29 08:30:01+00:00,1.26E+18,RT @ButterflyVicAu: @NeverThatLate @pipopau @pugnamstulti @vic_cookin_show @JennyWeedon @PRGuy17 All Clause 2 says is the #VoiceToParliamen…,"{'location': 'Melbourne, Victoria', 'description': '🌸Wear a mask🌸 Proud Melburnian. Compassion, tolerance, kindness & an awareness of others. Not impossible.', 'username': 'JennyWeedon', 'created_at': '2020-05-06T09:24:04.000Z', 'public_metrics': {'followers_count': 743, 'following_count': 952, 'tweet_count': 102631, 'listed_count': 3}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1586551085660897280/0PgesatZ_normal.jpg', 'id': '1257964204650192897', 'name': 'jaweed', 'protected': False, 'verified': False}",0
2023-04-29 08:29:25+00:00,1.56E+18,"RT @fulovitboss: Departing Cairns today.. 

Just someone trying to glass someone. 

More fighting amongst themselves. Complete disregard fo…","{'description': '', 'username': 'TrishTh27632526', 'created_at': '2022-08-19T02:59:05.000Z', 'public_metrics': {'followers_count': 224, 'following_count': 661, 'tweet_count': 9432, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1560461321673404418/owVCpQVm_normal.png', 'id': '1560461110716706816', 'name': 'Trish Thompson', 'protected': False, 'verified': False}",-0.5984
2023-04-29 08:23:17+00:00,9.95E+17,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'description': '', 'username': 'Laup561', 'created_at': '2018-05-11T01:57:25.000Z', 'public_metrics': {'followers_count': 601, 'following_count': 1155, 'tweet_count': 129024, 'listed_count': 1}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/994761524194426882/AtQsPNlY_normal.jpg', 'id': '994758342454083584', 'name': '💧🎀🇦🇺 Laup56', 'protected': False, 'verified': False}",0.5994
2023-04-29 08:13:40+00:00,3289611762,"RT @JusticeAunties: If you are a Racist, a Bigot, Uneducated, LNP or supporter, an Arsehole, and dont understand how the constitution works…","{'location': 'Gold Coast', 'description': 'My love is Colleen, my future is James, Maddy and Ellie. I value integrity, compassion and justice, Jellurgal Land (Burleigh Heads)', 'username': 'jamesgmcgregor', 'created_at': '2015-07-24T10:19:56.000Z', 'public_metrics': {'followers_count': 2064, 'following_count': 2871, 'tweet_count': 23042, 'listed_count': 2}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1595741027779813376/ImuRJPW8_normal.jpg', 'id': '3289611762', 'name': 'James McGregor', 'protected': False, 'verified': False}",-0.4404
2023-04-29 08:06:39+00:00,8.77E+17,RT @bukumbooee: For me #TheVoice referendum is the most important human rights campaign in my lifetime. So many good and important things a…,"{'location': 'Australia', 'description': 'Living on Butchulla Land', 'username': 'l_datoo', 'created_at': '2017-06-19T09:22:28.000Z', 'public_metrics': {'followers_count': 504, 'following_count': 705, 'tweet_count': 43322, 'listed_count': 0}, 'profile_image_url': 'https://pbs.twimg.com/profile_images/1211116240418131968/igUVhv7q_normal.jpg', 'id': '876731900844326912', 'name': 'D Z L Black', 'protected': False, 'verified': False}",0.748
2023-04-29 08:04:01+00:00,1916092944,"RT @JayJay91341991: Louise Clegg wife of Anus Taylor, with all her white privilege, proudly announces she will Vote No on The Voice. Just a…","{'description': '', 'username': 'strewellp', 'created_at': '2013-09-29T04:20:57.000Z', 'public_metrics': {'followers_count': 318, 'following_count': 1184, 'tweet_count': 63318, 'listed_count': 0}, 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'id': '1916092944', 'name': 'Kim', 'protected': False, 'verified': False}",0.5994
